OBJECTID,Nature_Of_,Premise_Ty,Organizati,Building_N,Street_Typ,Street_Nam,Landmark,Locality,City,Post_Offic,District,Sub_Distri,State,Postman_Be,Pincode,SymbolID,lat,long
0,URBAN,FLAT,,VIRATI APARTMENT,ROAD,NAVJIVAN ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,1000,0,,0.0,0.0
0,URBAN,FLAT,,SHRAMAN APARTMENT,ROAD,NAVJIVAN ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,1000,0,,0.0,0.0
0,URABAN,COMM.COMPLEX,CLOSED,OXFORD AVENUE A WING,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,COMM.COMPLEX,HARI OM STORES,OXFORD AVENUE B WING,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,BANGLOW,,SATTAR TALUKA SO.,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,FLAT,,SANSKAR RESIDENCY A BLK,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,FLAT,,SANSKAR RESIDENCY B BLK,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URBAN,HOUSE,,PRABHA COLONY 2,ROAD,NAVJIVAN ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,1000,0,,0.0,0.0
0,URBAN,BUNGLOW,,SWATANTRA BUNGLOWS,ROAD,NAVJIVAN ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,1000,0,,0.0,0.0
0,URBAN,FLAT,,MIRA APARTMENT,ROAD,NAVJIVAN ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,1000,0,,0.0,0.0
0,URBAN,FLAT,,SUVANYA APARTMENT,ROAD,NAVJIVAN ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,1000,0,,0.0,0.0
0,URBAN,HOUSE,,VIRKUNJ SOCIETY,ROAD,NAVJIVAN ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,1000,0,,0.0,0.0
0,URBAN,HOUSE,,VIDHYANAGAR SOCIETY PART 1,ROAD,NAVJIVAN ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,1000,0,,0.0,0.0
0,URBAN,BANK,CENTRAL BANK OF INDIA,VARDHMAN NAGAR,ROAD,ASHRAM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,1000,0,,0.0,0.0
0,URBAN,BANK,E.C.G.B.,NAGINDAS CHEMBER,ROAD,ASHRAM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,1000,0,,0.0,0.0
0,URBAN,HOUSE,,KARNAVATI SOCIETY,ROAD,ASHRAM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,1000,0,,0.0,0.0
0,URBAN,HOUSE,,SUNDERVAN SOCIETY,ROAD,ASHRAM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,1000,0,,0.0,0.0
0,URBAN,HOUSE,,VIDHYANAGAR SOCIETY PART A,ROAD,ASHRAM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,1000,0,,0.0,0.0
0,URABAN,FLAT,,PURVI APARMENT,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,,,SHANTIDHAM VIRALAYA,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,OFFICE,,PARAS PHARMA,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,FLAT,,UTTARA APT.,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,IND. BANGLOWS,,YUVAK VIKAS SANSTHA,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,IND. BANGLOWS,,CARRY AIR LIE EDUCATION,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,IND. BANGLOWS,,JALARAM KRUPA,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,IND. BANGLOWS,,DEV AASHISH,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,IND. BANGLOWS,,SHYAMSUNDER NIVAL,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,IND. BANGLOWS,,RAMA VILLA,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,IND. BANGLOWS,,MADHUKUNJ BANGLOW,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,COMM.COMPLEX,MAHAIR HYDROLIK,PENORAMA COMP,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,COMM.COMPLEX,CLOSED,DIMOND SQUERE,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,FLAT,J J PATEL ASSO.,SATTAR TALUKA  APT..,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,BANGLOW,SATTARTALUKA HALL,,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,BANGLOW,YASH TRADING CO,SATTAR TALUKA SO.10A,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,BANGLOW,LAKHANCHI CORP.,SATTAR TALUKA SO 10 B,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,BANGLOW,,6/A SATTAR TALUKA SO,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,BANGLOW,,5A SATTAR TALUKA SO,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,BANGLOW,,5B SATTAR TALIKA SO,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,COMM.COMPLEX,SHIVDHARA GANAJAL,HARSH AVENUE,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,COMM.COMPLEX,SUMIL,LAXMI CHAMBERS,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,BANGLOW,,HARIDAS COLONY,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,COMM.COMPLEX,A R P PEST CONTROL LTD.,KALYANI COMP,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,COMM.COMPLEX,SAISHREEHE AVORD,RAJKAMAL PLAZA B WING,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,COMM.COMPLEX,AJANTA PRIENTERS,LABH COMPLEX,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,,MADHUBHAVAN,BANGLOW,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,,CHANDRESWAR MAHADEV,TEMPLE,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,,GUJARAT AGRO,OFFICE,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,,DIAL FOR HEALTH INDIA P LTD.,CMMERCIAL,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,,SANMAN HOTEL,HOTEL,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,COMM.COMPLEX,ANUBHAI ZAVERI,BRIDGE HOUSE,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,COMM.COMPLEX,,SHIVAM BANGLOW,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,COMM.COMPLEX,KHUSHI ADV.AGENCY,DIPALI CENTER,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,COMM.COMPLEX,RISHTA,AMI BELA BULDING,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,COMM.COMPLEX,SUMANGLAM RESTURANT,NAVDEEP BULDING,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,COMM.COMPLEX,DR ASHOK G SHAH,SARAP BULDING,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,COMM.COMPLEX,BIREN MOTER,SAMRUDDHI BULDING,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,COMM.COMPLEX,ASIAN MILL LTD,SAKAR 3,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,FLAT,,SUVIDHA APT.,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,BANGLOW,,SATTAR TALIKA SO,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,COMM.COMPLEX,PUSHPAK TRAVELS,PALAK COMOLEX,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,COMM.COMPLEX,GUJARAT SCAN,SIMNDHER ESTATE,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,COMM.COMPLEX,CLOSED,RAJKAMAL PLAZA A WING,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,COMM.COMPLEX,NAVKAR PAPER,GHANSHYAM COMP. B WING,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,COMM.COMPLEX,CLOSED,GHANSHYAM COMP.A WING,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URABAN,COMM.COMPLEX,GALEXY OFFSET,LABH COMPLX,ROAD,ASHRAM RD.,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,2000,0,,0.0,0.0
0,URBAN,BANGLOW,BHARAT COLONEY,BHARAT COL.,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,FLAT,BHARAT COLY.KUMKUM SO,SIDDHIVINAYAK FLAT,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,FLAT,BHARAT COLY.KUMKUM SO,AASTHA FLAT,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,FLAT,BHARAT COLY.KUMKUM SO,RUSHIKESH APT.,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,FLAT,BHARAT COLY.KUMKUM SO,JAMNOTRIKA FLAT,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,AALISAN COMPLEX,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,KISHAN MEDICAL STORES,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,RAJWADI HANDI CRAFT,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,YOGESH KHAMAN HOUSE,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,HIRALAL & SONS,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,CLOSED,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,IDEAL STORES,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,ON WAY,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,CLASSES,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,KIRTI N SHAH,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,RINKU R SHAH,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,R B SHAH,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,TIRUPATI PUBLIC AGENCY,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,NIRMALA B SHAH,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,REAL SERVICES,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,B N DESAI,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,S M PATEL,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,LEXUSES COMPUTER,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,SHRI VAIRAGI BABA SANSTHA,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,FLAT,BHARAT COLY.KUMKUM SO,JAY APARTMENT,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,KUNJAN COMP. R D PANDIT,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,MAHARAJ SAMOSA CENTER,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,SERVODAYA WATCH CO.,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,PANDIT PAN.,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,FLAT,BHARAT COLY.KUMKUM SO,DHARMANANDAN APT.,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,MAHAVIR EXPORTS,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,RAJ TELECOMMUNITION,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,ZANKAR MUSIC,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,RONAK TAILORS,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,FLAT,BHARAT COLY.KUMKUM SO,AISHVARYA APT,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,ANJALIKA STATIONERS,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,CHARSIS CARD CENTER,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,B I PUBLICATION,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,I C L C,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,SHILP  FURNITURE,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,GLOBLE,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,SWASTIK PLAZA,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,CLEAR VIEW CENTER,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,B SHAH,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,BEAUTY PARLOUR,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,AAYURVEDIC,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,SALONI,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,GOPI,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,SUPERBAZAR MOBILE,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
0,URBAN,COMMERCIAL,BHARAT COLY.KUMKUM SO,ARIHANT OPTIANS,ROAD,STADIUM ROAD,,NAVJIVAN,AHMEDABAD,NAVJIVAN POST OFFICE,AHMEDABAD,,GUJARAT,3000,0,,0.0,0.0
